text,intent_id,intent_label
the day before yesterday i transferred funds to another account within the country. the funds have not yet arrived. i double and triple checked the account number and it was correct. why hasn't the transfer been completed yet?,66,transfer_not_received_by_recipient
can i use a credit card from the us to top up?,54,supported_cards_and_currencies
how can i add money to my account if you don't accept cash,58,top_up_by_cash_or_cheque
hi i am trying to transfer money to another country but it is showing pending and it has been a long time. i have checked numbers and they are correct. could you please help?,48,pending_transfer
"i am interested in giving a second card to my daughter, how can i make this happen?",39,getting_spare_card
what is the price of a transfer?,56,top_up_by_bank_transfer_charge
i have my card here with me and someone has just made a withdrawal for 500. please help!,20,cash_withdrawal_not_recognised
am i able to receive my salary this way?,50,receiving_money
i made a deposit of cash and check that has not been added to my balance.,6,balance_not_updated_after_cheque_or_cash_deposit
my things were stolen and i need to know if i can still use this app.,42,lost_or_stolen_phone
i can't log in,44,passcode_forgotten
my account statements show a debit payment that i didn't make it's from some time ago i need to know if it is disputable.,28,direct_debit_payment_not_recognised
where do i go to update details?,30,edit_personal_details
for some reason my card payment didn't work,25,declined_card_payment
how can i transfer money between accounts?,65,transfer_into_account
i am worried about fees for top up cards?,57,top_up_by_card_charge
can i order a new card? mine is about to expire.,9,card_about_to_expire
why do transfers get declined?,27,declined_transfer
i need a physical card. what are the fees?,43,order_physical_card
"i need to transfer something from china, how long will it take?",67,transfer_timing
are there discounts for frequent currency exchanges?,31,exchange_charge
why is the exchange rate for my payment incorrect?,17,card_payment_wrong_exchange_rate
i need to know what charges i will incur for using a european card for top up.,57,top_up_by_card_charge
under what condition will my payment revert?,53,reverted_card_payment?
"my salary is received in the form of gbp. is it necessary to configure this? if so, where is this done?",50,receiving_money
i was using a foreign currecy to make a payment and the applied the wrong rate.,17,card_payment_wrong_exchange_rate
"there are transactions i didn't make, someone else must have used my card.",22,compromised_card
i'm upset because i got charged a ridiculous fee when making an atm withdrawal over a holiday weekend. it didn't notify me beforehand either or i wouldn't have ever done it.,76,wrong_exchange_rate_for_cash_withdrawal
"hae, i already completed my 3d secure authentication when i tried the crypto top up but it's still not working for me. i also don't understand what happened to the money in my account",61,top_up_reverted
i want to cancel my account.,55,terminate_account
my card is lost! please help me!,41,lost_or_stolen_card
"if i need more cards, are there any fees?",39,getting_spare_card
can i auto top if i'm low on funds?,4,automatic_top_up
why am i not allowed to transfer money to my cryptocurrency exchange?,7,beneficiary_not_allowed
why was my pin blocked?,49,pin_blocked
can i change my pin if i want to?,21,change_pin
i want to order another crad,39,getting_spare_card
what does the bank charge for lost or stolen card replacements?,43,order_physical_card
i am on vacation in spain and think someone saw my pin when… can i change it at a local atm?,21,change_pin
did you start charging for cash withdrawals? i thought it was free so far but noticed suddendly there is a fee. how much do i need to pay?,19,cash_withdrawal_charge
tell me where i can find the auto top up feature and a little bit about it please.,4,automatic_top_up
how can i setup automatic top-up?,4,automatic_top_up
i have an outgoing transaction,48,pending_transfer
"i got my american express in apple pay, why is top up not working on my device?",2,apple_pay_or_google_pay
double check your funds may be declined,27,declined_transfer
i have to verify my identity. what do i need to do?,69,verify_my_identity
do you know what your exchange rates are?,32,exchange_rate
is my new bank card on the way and is there a way to track it?,11,card_arrival
i attempted to get money in cash but it was refused!,26,declined_cash_withdrawal
my transfer was declined,27,declined_transfer
the exchange rate is incorrect on an item i recently purchased in a foreign country.,17,card_payment_wrong_exchange_rate
is there a reason my cash withdrawal was declined?,26,declined_cash_withdrawal
where is my pin located?,38,get_physical_card
"my top-up was cancelled, could my bank be the problem?",61,top_up_reverted
"something went wrong, i was charged an extra pound?",34,extra_charge_on_statement
my card never arrived.,11,card_arrival
i wish to use my american express to put funds into my account.,54,supported_cards_and_currencies
a foreign purchase i made has the incorrect rate applied to it.,17,card_payment_wrong_exchange_rate
how can i top up my account by bank transfer?,65,transfer_into_account
what is the highest amount of top ups i'm allowed?,60,top_up_limits
there are some payments with my card that i don't know where they are coming from. just checked today and it's been since a couple days as well! what to i do? can i revert this retrospectively? my card needs to be frozen immediately as well!,16,card_payment_not_recognised
is there a limit to the number of disposable cards per day?,29,disposable_card_limits
can you help me sign up for a virtual card?,40,getting_virtual_card
i would love one of the virtual cards!,40,getting_virtual_card
how long until my new card gets here?,11,card_arrival
why would the atm machine fail to give me the cash withdrawal i requested?,26,declined_cash_withdrawal
why would you cancel my transfer?,27,declined_transfer
i want one of the virtual cards!,40,getting_virtual_card
why am i being charged extra when i withdrew money?,19,cash_withdrawal_charge
can i reset my password? i don't know what it is.,44,passcode_forgotten
can cash be used in physical locations to top up?,58,top_up_by_cash_or_cheque
